x,y
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
427.2359662991257,-278.22641626920216
