x,y
454.99776769961267,-301.84033078704135
455.8052049759847,-302.42282758756255
456.61602660892953,-302.9999792906235
457.4387146324993,-303.55572696643054
458.268101121332,-304.09620994066154
459.1059180342906,-304.6006329720915
459.9720116729613,-305.074794769284
460.9392635884156,-305.3768022999944
461.8441612675936,-305.80276707347014
462.4773807918985,-306.30611256364307
463.28248651177927,-306.71388340050873
464.17032033760347,-306.85790518131495
464.9765718436808,-307.48182896782737
465.81895214815177,-307.8347736883902
466.9729342721592,-308.1475100703449
468.19368133683605,-308.4044576560134
469.20513589445386,-308.536617941533
470.1232328099098,-308.51413947592164
471.3100444047906,-308.3606605792443
472.7426389107364,-308.0870211397021
473.9947796874473,-307.7380253314171
475.2413309846887,-307.2318195149056
476.13440680160386,-306.79403900575943
476.8685860465954,-306.44805659105174
477.65324469498694,-305.9639200691692
478.48625451787746,-305.41979657316216
479.3080773454688,-304.83701850933795
480.09700824751707,-304.2416019372163
480.9851624665699,-303.73072962240195
481.6546133207721,-302.9867375806358
482.1854435566508,-302.36715598039893
482.8514858792808,-301.67842706188674
483.5248907764542,-300.93980575075625
484.1767341302966,-300.18368881511907
484.7598282799568,-299.4733680170638
485.52396284750273,-298.5229683842913
485.99852586655857,-297.72886912370814
486.38018077225644,-296.8891278689909
486.65464367805214,-295.9366680683272
486.9274114270541,-294.7529414798897
487.0794498728073,-293.65247445143734
487.09949896309274,-292.676117992709
487.05207200467214,-291.68685043798615
486.9502681797062,-290.6965461991989
486.8194078414336,-289.70753042025365
486.65922378611583,-288.74187399899586
486.6310048899392,-287.75714610330033
486.43277501975007,-286.91640771209717
486.2103065912507,-286.08682460992105
486.0278042486768,-285.2383775031422
485.83476088447236,-284.2629012420167
485.62381728330644,-283.28506596366515
485.40317627139166,-282.30783954703475
485.16376874069323,-281.3331427548541
484.9117213081079,-280.3588473365688
484.64566887619213,-279.39979762427095
484.37394827714564,-278.44320175587046
484.09816467279444,-277.4870636688485
483.8172515093776,-276.52908765890203
483.53285520021205,-275.57131840608014
483.24634099785953,-274.6151971406653
482.95667925243396,-273.6595425179716
482.6653201422639,-272.70360671264774
482.3722236572279,-271.7469184872996
482.0782457102446,-270.7906069449047
481.7836055925447,-269.83436487853163
481.4893773094846,-268.8776232839996
481.1975057199311,-267.92055520408246
480.9063651940148,-266.96391164275747
480.6156107795762,-266.00747173867336
480.3250856016428,-265.05093657503664
480.0347541993077,-264.09433921203185
479.7447194308018,-263.1375414878686
479.454868355199,-262.1803726437724
479.1651730276919,-261.2231548721783
478.8755410766888,-260.26601450531143
478.58599591925713,-259.30875950399803
478.2965143784472,-258.3515154736484
478.0085713466968,-257.39478969063674
477.71291646404836,-256.43965015364154
477.41626387953016,-255.48394978841813
477.11900124644063,-254.52850089634765
476.8212578432574,-253.57332095815497
476.5231211360951,-252.6183613480194
476.2246626408931,-251.66358220595288
475.92594084187516,-250.70895086816088
475.6270035750046,-249.754440573125
475.3278899729096,-248.80002939833997
475.0286339665479,-247.8457042490749
474.7293263682019,-246.89167378570403
474.4299109722323,-245.93766427737143
474.13040265911985,-244.98365916276396
473.8308142111527,-244.02965096675982
473.5311661496489,-243.0756508857608
473.2314701131535,-242.12165753132865
472.9317225864063,-241.16762518434268
472.631939854577,-240.21358865906447
472.3321330885704,-239.25956576328886
472.03230664816954,-238.30555402532747
471.73246410185266,-237.35155142201737
471.43260837088235,-236.39755629699025
471.1327418467485,-235.44356729414983
470.83286738880196,-234.48958198021742
470.53540776204693,-233.53430508979773
470.23908171984544,-232.57821213000324
469.9436080786059,-231.62201992670387
469.6488370445101,-230.66576384727975
469.354641088887,-229.70945626376752
469.06091571274527,-228.75310681102738
468.76757546349506,-227.79672329884585
468.47455042207446,-226.84031204621283
468.1817833741907,-225.88387817877378
467.8892274981368,-224.92742586125416
467.596844474576,-223.97095848214695
467.3046029409333,-223.01447880141689
467.01247759730956,-222.0579892820559
466.7204485997412,-221.10149318299693
466.42849537906955,-220.1449907248009
466.139347689943,-219.18766401821685
465.8521961336966,-218.228373213711
465.56624562247623,-217.26894792400446
465.2813015214821,-216.3094378606596
464.9971825131084,-215.3498596004931
464.7137374640308,-214.39022640695984
464.4308427841567,-213.43054851819565
464.1483985118656,-212.47083431494636
463.86632286286226,-211.51109056690007
463.58454891829933,-210.55132275513625
463.30302191787473,-209.59153532599797
463.02169704738066,-208.63173189222462
462.7405376299348,-207.67191539314024
462.45951364689785,-206.71208822280843
462.17860052813313,-205.75225233295018
461.8977781004815,-204.79240935814292
461.61703013011373,-203.83256057325755
461.33634296450515,-202.87270699391513
461.05570565068365,-201.9128494976996
460.7744176334084,-200.953173303603
460.48675359477727,-199.99489062334985
460.1952494466866,-199.03683892228744
459.8955015157871,-198.08098537575853
459.59226367301875,-197.12527032355715
459.28641966937454,-196.17040510356264
458.9785912245287,-195.21667823598236
458.6691376649242,-194.2638892007437
458.35832319965937,-193.3118692107257
458.04638892148245,-192.3604888847517
457.73354878407304,-191.409637074584
457.4199581682201,-190.45923255094442
457.1058516324007,-189.50939283104714
456.79151081273096,-188.56050414663193
456.47675646170063,-187.6117987575394
456.16151763362575,-186.66284868291652
455.8458667062809,-185.7136624189492
455.52999853372086,-184.76460553946902
455.2139525092953,-183.81565465297226
454.8977608838752,-182.86679058613282
454.58145006077586,-181.91799762661068
454.2650416558506,-180.96926290070064
453.94855336543566,-180.02057586210998
453.631999676982,-179.07192787226924
453.31539245086947,-178.12331185596807
452.99874139674745,-177.1747220189113
452.68205432589446,-176.22615431210744
452.36533845396224,-175.27760372429316
452.04882826119245,-174.3289424468437
451.7394605866994,-173.3772780532817
451.4336225307841,-172.42400001146623
451.1296096177563,-171.46936203369052
450.82737036363574,-170.51437005296233
450.5266311525196,-169.55922434995625
450.22711884213294,-168.60395485947373
449.92861019108835,-167.6485854023331
449.62874014004024,-166.69379593141196
449.3267480424032,-165.73983623779512
449.0242950226044,-164.78613294332783
448.72147291574953,-163.8326450502642
448.41834620010536,-162.8793367582622
448.1151041961144,-161.92650717206953
447.8117022151982,-160.9738778875251
447.5081092351993,-160.02126630877345
447.2042781127778,-159.06844988560044
446.9003156706,-158.11564242571856
446.5962639235182,-157.16288450538664
446.29213985869706,-156.21016872257553
445.9879566970222,-155.25748765168956
445.68372517031514,-154.30483502927788
445.3794540521977,-153.35220570205658
445.07515052377215,-152.39959544718107
444.770820463776,-151.44700080662543
444.46646878724107,-150.49442278029443
444.16210151827516,-149.5418515693365
443.85771969802795,-148.58928895180182
443.5532594548663,-147.63675860047186
443.24066040815006,-146.68647152919053
442.92210299486044,-145.73788201786948
442.6013209397503,-144.79071925452766
442.27870252529885,-143.8447036350174
441.9543602171894,-142.89904528461093
441.6256483264505,-141.95444175570955
441.287455401746,-141.0130095830292
440.94322648437054,-140.07330424199353
440.592645055586,-139.13533917615263
440.2383229833114,-138.19795001304058
439.8809698647349,-137.2611531377248
439.5215094190301,-136.32570695770005
439.1603345194809,-135.39143947964328
438.7976909693092,-134.45789696836212
438.43387655969394,-133.52502954007537
438.06913075670616,-132.5927680044144
437.7017227301664,-131.661775642587
437.33106955542667,-130.73173565738298
436.9587955562141,-129.80196721888845
436.58540512979096,-128.87291862734227
436.21107118580056,-127.94448200433776
435.83623365509385,-127.01710029207551
435.46113063127274,-126.09087219961049
435.08543152853593,-125.16474630005331
434.70903987729935,-124.23857807054033
434.3273093680554,-123.31426619929317
433.943273430798,-122.39019699947339
433.55765121732475,-121.46622671234722
433.17091541173227,-120.5427439430779
432.7833577955559,-119.61984446224174
432.3950817139359,-118.69742772198411
432.00671449837495,-117.77636073285053
431.61790279524945,-116.8556246926738
431.2286315393877,-115.93496784799137
430.8388846107585,-115.01403235738725
430.4458255013532,-114.09520505126014
430.0382811300844,-113.19093041775585
429.629327481654,-112.27711224799965
429.21521310454136,-111.36321802342802
428.7830008346865,-110.45729486030805
428.34747150143636,-109.55560970772045
427.90966421968534,-108.65529161092668
427.4573064992383,-107.7535784942603
426.988137600631,-106.86848257262203
426.51159040554495,-105.98462192837856
426.0092847590737,-105.11067873924586
425.49688339989893,-104.2472926877156
424.95286359001153,-103.38567604255455
424.3846193007588,-102.55783882190772
423.8078001486787,-101.7366053536292
423.20075627208206,-100.9308051091113
422.58416051731075,-100.1442374370424
421.9635422853982,-99.36074388576587
421.3396581444786,-98.57973094453543
420.71312032783754,-97.80077534313538
420.0844303548669,-97.02350998644495
419.4539816238428,-96.24756801228666
418.82208666850266,-95.47276139291002
418.1890522778991,-94.69886239577932
417.5550529872276,-93.9256941613388
416.92027291852594,-93.15314547518199
416.284858445851,-92.38109325274255
415.6489249298661,-91.6094425640187
415.01256476169686,-90.83813327000264
414.37585898874045,-90.06709827650604
413.73886992003526,-89.29627862859063
413.1016458238352,-88.52564894380819
412.4642316814367,-87.75516246999534
411.826661759493,-86.98479809016067
411.18895497767943,-86.21454782508523
410.55108815241607,-85.44444880874661
409.913123371665,-84.6744225370241
409.2751169497572,-83.90447611885817
408.6370814513866,-83.13461844070828
407.99895633844744,-82.36482074016727
407.3601816277154,-81.59534940837446
406.7161987483242,-80.82972068260108
406.0705908208512,-80.06608529757621
405.41522427532084,-79.31199494458134
404.7528422674674,-78.56615484168955
404.08746546751496,-77.8254266086895
403.41160545747437,-77.09093904437077
402.7314500478042,-76.36338524027668
402.0374927931569,-75.65025753771377
401.33283671629016,-74.945914698048
400.61650287950323,-74.24947501178922
399.889401990476,-73.56500322529651
399.1523595351449,-72.89114556221162
398.4064876198204,-72.22783186817132
397.649736468881,-71.57665107700228
396.8873814565334,-70.93243089602102
396.1112371630866,-70.29983774118737
395.3275670279121,-69.68038037190233
394.5360034907087,-69.07304986474678
393.74147103815096,-68.47505118311258
392.9359472287783,-67.88998065791377
392.1245522571868,-67.31394522526358
391.31043844565085,-66.7452671460117
390.4922487823625,-66.18120721437056
389.67026732130915,-65.62069535995809
388.8448524548857,-65.06296790818529
388.0173083991655,-64.5078170433754
387.18767107800204,-63.954639216549175
386.35630496397476,-63.403096282934634
385.52354413743063,-62.852857030510236
384.6897120810552,-62.303715552688665
383.8550390314382,-61.75544093445774
383.01948061256485,-61.208054766336254
382.1835316710553,-60.661195960027506
381.3470524570519,-60.114815365299265
380.5101641263834,-59.5688677067101
379.6729631731914,-59.023264358703464
378.8355163898858,-58.47791196460036
377.99774145984935,-57.93307979923268
377.16015857869695,-57.3881606843374
376.32243782867687,-56.84340001709541
375.48479057501453,-56.2987062057481
374.644843956392,-55.76432881909849
373.80113243735684,-55.24617983638524
372.9570176292209,-54.751442973444775
372.11428504774324,-54.28517561103131
371.2733781805529,-53.84920240357866
370.4238888716726,-53.44100169973449
369.561601232033,-53.05961544617028
368.6874718476319,-52.70567876591546
367.8023600000751,-52.379524801555284
366.8981388358858,-52.076726058579396
365.9584751576353,-51.78843918374808
365.02054507216803,-51.53369227503871
364.0774872511088,-51.30829184856091
363.11825834103564,-51.095611502150476
362.1494489764062,-50.89955400021562
361.1796161039198,-50.71759809530906
360.2057995894904,-50.54488658917945
359.2288817738918,-50.37970429165613
358.24941665589483,-50.22080794335234
357.26788617770484,-50.06701073645664
356.28468714174636,-49.91739420640251
355.300254899304,-49.77108762971526
354.31470364803664,-49.627651598964356
353.32802394398016,-49.486622954354154
352.3398541377028,-49.347441823217814
351.3557939072396,-49.20919978045498
350.3683903112346,-49.06157622614096
349.38377662405935,-48.90935247235984
348.3988621071936,-48.752359173100395
347.413846493378,-48.59358238602968
346.4287515982767,-48.43334435172398
345.44359418205335,-48.27190952506127
344.4583871863796,-48.10949461593445
343.473140678176,-47.94627714758286
342.48786254416706,-47.78240252156445
341.50255900302324,-47.61798981862245
340.51723498623534,-47.453136556090406
339.5318938879413,-47.28793402091479
338.5465553245721,-47.1224396664558
337.56121083133996,-46.95667514444765
336.5758518985309,-46.79066379286621
335.5904692873557,-46.624449760261015
334.60506835229296,-46.45811015877228
333.6196559639368,-46.29168892443141
332.6342426080094,-46.12522629596786
331.64883053553183,-45.95871023599794
330.663415943581,-45.792135008241516
329.677999238629,-45.62551103211276
328.69258079910696,-45.45884710697624
327.70830090600367,-45.291593266388894
326.7253914162496,-45.12009812528569
325.74230397964925,-44.94723923810288
324.7591734136524,-44.773279657137
323.7760088975844,-44.59841870612527
322.794178503895,-44.42149362968578
321.81267118570844,-44.24166972508538
320.8305660372662,-44.059463046328915
319.8480308957281,-43.877873496927286
318.8653522595685,-43.69612883911248
317.8814186053457,-43.531770954005324
316.8965273107472,-43.36041738227374
315.91149813849177,-43.18931183280189
314.9264527001974,-43.01864435361812
313.941383542375,-42.84843736502766
312.95613397384386,-42.678607656927845
311.970551446546,-42.509261872224236
310.98486813229187,-42.33975597789139
309.9991520276778,-42.170278743098415
309.0135011666835,-42.001022547329484
308.0280307620858,-41.83230885019574
307.04249610073254,-41.66374878861788
306.0567751429483,-41.495455894380214
305.0710167264265,-41.326911287082794
304.0852232227625,-41.158252088777935
303.09852130755684,-40.98431232069457
302.11307750947697,-40.810527059825894
301.1274206946491,-40.63553336566242
300.1421149999875,-40.45968542754321
299.15719426464426,-40.283172567307325
298.17247808628713,-40.10605378620171
297.18791373080177,-39.928425594093106
296.20356112644754,-39.750398972097045
295.21905468330885,-39.56802056074657
294.234874879494,-39.383487041570724
293.2510792874936,-39.1977487937063
292.26766603042995,-39.01099115562667
291.2841670180426,-38.81472998468324
290.30164659843314,-38.61111872828351
289.3200043431335,-38.40415516856722
288.3395108886704,-38.19455330713971
287.359969452122,-37.98225188103292
286.381195242529,-37.76008754615716
285.4034293460601,-37.533347550604965
284.4270319146734,-37.303699984287036
283.4517716942615,-37.071666121043776
282.47744652453457,-36.83767872292636
281.5037684373051,-36.60135293920503
280.5311756595119,-36.35232853534761
279.5607183327698,-36.09648465827519
278.5913347715051,-35.82723681048395
277.62434428218256,-35.54929122329487
276.65977986711596,-35.26608329574072
275.6974504350494,-34.97873971344705
274.7370021936689,-34.68808186189233
273.77799580587754,-34.394668461196844
272.8202372376078,-34.09901805843978
271.8634817016389,-33.80151101662105
270.90757209911794,-33.50249908230443
269.95241323185076,-33.20229623197115
268.9978364844017,-32.90102579324273
268.04368917692267,-32.59884633302755
267.08994556038425,-32.29596479513404
266.1365254287771,-31.992554130512023
265.18334193482957,-31.68870135467712
264.2303858110292,-31.378380779144337
263.2799916408539,-31.05922376813462
262.33294830040546,-30.72675315666261
261.3895479621157,-30.38535762600823
260.4466167101305,-30.037937104504415
259.50793974227423,-29.67861384894905
258.5720318015658,-29.299293958766313
257.6461996580093,-28.90860436725702
256.7266164227326,-28.50104233208371
255.81367565622568,-28.083497818787027
254.90344932909264,-27.65795893008597
253.9949610055141,-27.22573150811427
253.09177100261584,-26.786664156096176
252.19283375348837,-26.33989945132859
251.29563423419202,-25.888281085616832
250.4008967103063,-25.43326432633664
249.50833817065512,-24.975479988615447
248.61793733147192,-24.51559761903972
247.73142089084516,-24.0548678467922
246.8466341152049,-23.592850146143796
245.96223279851904,-23.129389854470663
245.07815075814335,-22.66470754754272
244.19402289143434,-22.19886986154949
243.30969424303333,-21.73203720551977
242.42458968085518,-21.266300294631503
241.53960314750321,-20.80072130750292
240.6546472182307,-20.33512843865645
239.76981091590326,-19.86924041184611
238.8873718681792,-19.399914345250156
238.00596380115095,-18.929832625622907
237.1248016141785,-18.458883081715502
236.24383850855608,-17.987230786130663
235.36304248596838,-17.515016696338655
234.4823907571187,-17.042306951171447
233.60185572070162,-16.569181743996058
232.72141573773908,-16.09572497170204
231.84097702603384,-15.621956737143785
230.960680495846,-15.148007087285967
230.0804360904477,-14.673890958755493
229.20028206165057,-14.199781265367129
228.32005879015847,-13.725162442191088
227.44102828582126,-13.248170558909786
226.57079571639846,-12.759709438651647
225.69961014981268,-12.272269603935674
224.82891058624642,-11.783340673925997
223.95811423291784,-11.293146167120295
223.0867108860147,-10.800888053278966
222.2158303699242,-10.30800102779005
221.34573034299487,-9.814783999800712
220.47628448168052,-9.321643028588884
219.60700239401083,-8.82801898097798
218.73775096030613,-8.333787406257867
217.87221727039184,-7.835466071791752
217.009019336014,-7.32977205632707
216.15532724695012,-6.815583037956191
215.30241874536014,-6.295385134631814
214.45055533325478,-5.773767311740337
213.59932039649343,-5.250696841757519
212.7480472705024,-4.725915800599629
